id,MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability,flud_0620_v1
274889,5,1,7,4,10,4,3,7,3,0,5,1,3,3,10,5,3,7,9,8,0.485,0.50473845
370562,0,5,3,6,7,5,12,8,2,3,5,4,5,3,4,4,4,2,5,3,0.46,0.45328665
278482,4,3,6,3,6,4,4,3,5,5,4,7,5,3,6,2,7,2,9,6,0.445,0.47792026
978842,3,5,2,6,8,4,5,3,4,5,5,4,4,4,5,6,4,8,4,7,0.48,0.48913562
130482,6,7,4,6,6,3,3,5,4,8,6,3,9,6,5,6,5,3,6,5,0.545,0.5495343
890281,4,6,7,6,5,5,1,4,6,2,5,8,6,4,4,14,7,3,3,5,0.55,0.52358425
439501,3,5,7,9,9,4,5,5,5,5,4,4,4,3,9,6,3,5,3,6,0.525,0.53966135
164659,6,7,2,6,6,2,7,3,6,8,2,5,3,7,6,4,4,5,4,4,0.5,0.4875597
1011532,10,2,5,2,5,5,7,9,7,4,2,4,6,2,2,5,8,4,1,1,0.495,0.47184095
826239,9,3,4,4,7,2,1,5,2,3,4,4,9,5,7,5,6,4,4,4,0.505,0.47461256
215147,7,5,4,7,4,8,5,6,3,4,5,5,3,7,4,6,3,5,5,4,0.5,0.5176635
105079,6,3,2,4,6,5,4,7,4,3,5,5,11,3,3,5,3,7,4,4,0.445,0.48315316
1105216,2,4,5,4,5,2,3,3,4,4,3,4,2,7,3,5,2,2,5,6,0.355,0.3883568
950435,8,4,6,3,3,5,2,3,9,4,7,6,5,7,6,4,8,9,3,4,0.54,0.538235
912170,10,4,7,3,6,5,8,5,6,6,3,4,6,9,2,3,8,4,5,3,0.54,0.5432632
634181,6,6,6,4,2,7,5,10,4,4,3,1,6,6,4,5,6,7,3,4,0.495,0.5121353
135893,7,9,6,5,6,4,3,8,4,2,6,5,5,3,6,4,3,5,5,4,0.54,0.49820578
641978,5,8,4,8,7,2,3,8,6,4,7,3,4,7,6,6,7,3,5,4,0.545,0.5595746
809230,4,6,7,2,2,5,7,4,8,2,4,4,5,5,3,5,7,2,3,6,0.47,0.4619823
1107735,3,4,6,9,7,5,4,6,8,5,4,5,4,7,5,3,5,6,3,5,0.52,0.5323521
711136,3,6,2,2,3,3,2,6,7,5,3,5,1,2,8,8,3,6,3,6,0.41,0.41362923
487329,10,9,9,4,5,4,6,5,5,6,4,4,4,4,7,4,4,3,6,2,0.535,0.54099125
243338,4,6,9,7,2,7,3,6,5,2,2,6,7,2,4,8,2,3,4,5,0.445,0.48082024
983061,4,3,4,6,6,5,5,7,3,10,6,5,8,5,3,0,4,9,3,3,0.515,0.49278995
1005539,5,6,7,2,3,7,5,7,6,4,2,6,7,4,7,9,2,3,4,3,0.54,0.50531346
545148,6,6,6,1,3,4,8,4,6,4,4,3,5,5,2,4,3,4,2,6,0.43,0.43969452
542222,5,3,2,5,6,5,2,6,2,6,6,3,7,6,3,1,4,7,4,8,0.455,0.46659234
1083725,7,2,6,4,10,3,10,4,3,7,6,5,4,7,3,8,4,6,8,2,0.58,0.5481987
555797,5,5,9,6,2,4,3,7,5,5,3,3,8,3,6,8,6,6,4,4,0.51,0.5282456
472143,4,5,6,2,3,4,8,4,6,2,3,3,7,7,6,3,8,5,6,5,0.465,0.50534755
640211,6,5,8,4,6,6,3,3,2,5,4,5,3,4,6,7,6,5,7,5,0.54,0.50904197
673509,2,9,4,3,6,10,2,8,11,6,4,7,3,6,5,4,7,8,2,9,0.615,0.5886001
781170,6,5,8,3,6,6,4,8,6,5,4,3,9,4,3,5,9,5,3,3,0.535,0.54312235
946222,3,6,3,6,5,7,3,5,2,3,7,6,6,6,8,3,1,7,3,6,0.48,0.4910192
1106774,6,3,11,3,4,4,2,2,5,7,8,4,5,6,7,6,8,8,4,3,0.545,0.5351522
1030113,5,10,5,4,5,3,5,1,6,3,5,3,9,6,1,7,6,4,7,7,0.51,0.52130294
547594,8,6,4,5,2,4,7,5,2,2,7,1,6,4,3,5,6,1,3,8,0.425,0.4607532
204556,4,3,1,5,7,6,0,3,7,3,3,6,5,7,8,1,5,4,6,6,0.46,0.4712571
364330,8,2,3,7,6,9,7,5,4,4,1,2,3,3,5,5,4,7,4,5,0.445,0.4861808
77481,1,7,7,3,7,6,5,7,10,3,1,8,3,9,3,2,6,4,8,5,0.53,0.5286075
552053,3,7,0,2,7,3,5,8,6,6,3,6,6,5,2,6,5,5,4,3,0.485,0.47795978
483280,6,5,3,4,5,6,1,10,4,4,9,5,2,3,7,8,6,8,5,9,0.585,0.56320286
272802,2,8,3,3,3,5,5,4,3,3,4,5,7,2,10,3,4,11,4,5,0.49,0.47367287
291744,5,11,6,3,7,2,5,4,3,4,4,7,1,7,4,6,6,4,0,5,0.46,0.4811998
142400,7,8,8,5,2,6,8,4,4,4,4,6,2,3,3,4,4,4,5,4,0.47,0.47617158
690258,9,5,6,2,3,4,7,3,12,4,7,6,4,1,2,5,4,3,3,9,0.53,0.5020032
844161,8,1,3,7,8,6,6,4,3,1,6,7,1,5,4,4,6,7,8,3,0.485,0.49168473
18665,3,6,3,8,5,4,2,5,6,4,7,3,3,5,2,5,5,6,5,3,0.46,0.46351987
368635,4,3,2,7,5,5,8,4,3,3,9,10,3,3,6,4,9,2,2,5,0.475,0.48745674
289639,5,5,5,4,3,6,6,3,3,5,5,4,10,7,5,2,2,3,3,4,0.435,0.45086592
823792,2,1,4,7,7,6,2,4,4,6,3,1,4,5,7,3,5,6,5,4,0.41,0.44401896
1045970,7,8,5,5,4,5,6,5,3,8,6,7,5,3,6,5,6,2,5,6,0.54,0.55238825
941166,3,3,4,6,5,3,7,4,5,9,5,5,7,4,2,6,8,3,1,4,0.445,0.47916454
831350,5,6,3,4,6,3,4,5,7,5,2,1,6,6,2,4,9,6,4,6,0.52,0.48319352
400413,2,7,3,8,4,5,4,6,5,5,5,5,4,4,6,6,9,4,3,2,0.475,0.49042997
537253,5,4,6,2,7,8,9,5,8,5,5,8,2,6,6,4,3,4,4,6,0.545,0.56120646
370336,5,4,4,3,2,6,6,11,3,11,3,7,8,4,9,5,4,7,3,5,0.58,0.5612912
270668,5,4,6,6,7,5,4,1,6,9,6,3,2,3,7,5,6,2,7,4,0.485,0.5034136
26248,2,8,5,3,4,4,4,5,4,7,3,8,5,3,5,5,4,2,7,2,0.495,0.4561068
930211,5,4,2,8,7,4,4,7,6,4,6,4,5,3,4,7,8,3,2,6,0.53,0.5129714
517918,4,6,6,3,6,4,6,5,2,6,5,5,3,2,3,3,4,4,1,3,0.385,0.40772757
677189,1,7,5,5,9,5,2,3,7,4,3,5,6,4,8,6,3,6,2,4,0.46,0.47894353
19175,6,6,6,4,5,8,5,7,1,6,6,4,8,3,4,6,7,4,7,4,0.545,0.5465916
856878,0,4,5,8,3,5,3,6,5,5,6,7,7,6,4,9,9,6,5,4,0.545,0.55450666
319713,8,5,3,8,8,5,7,3,3,4,3,7,5,8,6,3,3,3,3,3,0.485,0.48612192
721087,8,4,5,10,5,5,4,1,4,3,6,6,4,9,3,2,5,7,4,5,0.505,0.502156
410619,5,6,3,4,1,4,8,7,4,3,2,4,7,6,4,7,2,6,4,3,0.495,0.47084624
61481,6,7,2,4,3,4,5,6,7,5,5,7,3,6,6,8,5,4,4,10,0.54,0.5585681
1222,5,1,6,6,8,6,3,7,1,4,6,4,7,5,5,3,5,9,5,2,0.49,0.5015935
958825,4,4,3,3,4,5,3,7,4,6,6,5,2,5,8,9,4,5,5,5,0.465,0.49016684
527576,4,5,5,3,6,4,5,3,5,11,4,4,5,5,5,6,4,4,5,7,0.605,0.51651824
399777,4,2,4,2,6,9,6,6,7,3,5,8,6,3,7,5,2,6,4,4,0.495,0.51490426
511921,3,3,7,8,6,4,8,5,7,6,4,7,8,4,4,4,5,5,5,6,0.55,0.56658465
302214,5,5,4,3,5,4,3,3,7,6,5,3,2,7,2,4,8,7,6,4,0.455,0.47498107
580588,2,4,8,4,5,8,2,7,9,7,6,2,1,5,5,3,4,2,10,3,0.475,0.513764
311217,4,4,7,6,8,5,5,5,4,7,8,6,2,3,3,3,2,4,4,4,0.515,0.4762392
297926,2,5,4,5,5,5,6,2,5,4,4,5,7,4,4,5,3,8,5,2,0.405,0.44336087
959806,4,6,5,5,7,7,9,4,1,4,7,0,6,4,3,2,6,3,5,5,0.455,0.47207212
814632,7,5,9,4,6,7,5,5,2,2,5,3,6,5,4,5,2,3,5,4,0.49,0.47680682
401325,5,3,6,5,9,5,5,3,5,5,4,5,9,5,5,4,2,6,5,4,0.555,0.512256
667754,5,6,6,2,6,5,5,5,5,5,4,8,4,4,2,5,1,7,4,3,0.515,0.47313872
144223,5,2,2,4,4,4,7,5,3,0,9,6,2,4,4,4,2,6,3,5,0.375,0.41049212
680010,3,5,5,4,8,5,5,5,4,6,4,4,4,5,2,3,6,4,8,4,0.52,0.47943643
563337,6,4,5,2,10,5,6,4,6,6,6,6,4,4,9,2,5,6,5,3,0.525,0.53564763
220204,5,3,8,4,7,4,7,6,2,7,5,3,4,4,6,4,4,4,6,3,0.49,0.48833096
180455,4,8,7,4,5,2,5,2,4,6,7,2,7,2,7,1,5,6,5,5,0.45,0.48235717
435671,4,5,3,5,3,4,3,7,4,4,4,7,3,3,5,6,4,6,10,8,0.5,0.4841365
974799,6,5,8,2,4,5,3,2,5,6,7,6,4,5,2,3,5,2,4,8,0.47,0.47320595
568805,7,3,6,6,5,6,6,4,4,4,8,8,6,3,3,5,6,7,5,7,0.58,0.5633145
415799,6,7,3,8,8,4,7,4,6,4,1,6,2,7,6,3,3,5,6,5,0.54,0.5194961
1052286,5,8,7,5,4,6,8,4,4,8,5,6,3,6,5,3,8,5,3,7,0.575,0.56784165
189637,5,5,7,4,4,5,4,3,4,6,4,3,4,8,4,6,5,5,4,6,0.48,0.4873062
31746,6,5,3,4,3,6,8,8,7,7,5,3,5,5,7,5,3,4,3,2,0.515,0.51518905
890574,6,4,5,6,6,3,3,9,7,5,2,9,0,6,1,8,7,3,3,5,0.475,0.51374847
162241,2,2,5,5,1,4,5,6,3,6,7,4,5,3,4,4,5,4,3,2,0.395,0.40109926
807756,9,8,4,4,5,6,8,10,5,3,8,2,3,5,3,5,5,8,3,4,0.55,0.5546634
872225,4,3,3,7,4,5,4,7,7,5,5,3,2,2,6,3,11,5,5,2,0.46,0.47800615
477178,4,5,3,6,4,5,7,5,3,5,4,6,3,4,5,3,1,2,13,4,0.505,0.4502926
1002098,2,3,5,4,5,3,9,2,4,6,4,5,6,7,7,4,3,5,5,3,0.485,0.46316037
212603,3,6,4,2,2,6,2,4,6,6,6,4,1,1,7,2,4,1,5,2,0.415,0.39101386
1071409,9,5,2,5,3,5,4,4,3,5,8,2,11,6,7,5,5,2,4,8,0.55,0.52136344
959369,5,9,8,5,6,5,5,5,3,6,4,3,4,6,1,6,2,6,4,0,0.445,0.47572124
563465,6,5,1,6,3,5,4,6,6,4,4,10,11,4,4,7,8,5,7,5,0.565,0.5649886
1091631,5,5,4,7,4,5,9,9,3,1,1,9,5,1,2,4,4,3,11,4,0.48,0.49282748
739469,7,3,0,6,9,5,6,3,4,6,8,10,5,2,3,9,2,10,3,3,0.535,0.5309485
920621,4,7,7,4,5,4,3,5,5,4,8,6,7,4,4,7,5,4,5,6,0.535,0.5377945
955497,7,3,6,4,4,4,4,4,8,4,3,8,4,10,1,1,9,4,2,7,0.49,0.48827595
1059559,5,9,2,4,7,5,3,5,4,11,5,6,5,6,3,3,6,6,4,9,0.565,0.5694633
37261,4,9,7,2,7,3,6,9,3,3,7,4,7,5,4,4,6,3,4,3,0.505,0.49709386
574929,3,8,3,1,8,4,7,5,6,7,7,3,6,4,9,8,3,2,4,3,0.505,0.5164223
173377,6,7,8,3,4,4,4,12,6,4,5,2,6,5,3,3,5,3,7,3,0.52,0.4868888
321384,3,5,5,6,7,3,4,3,5,2,4,5,6,7,8,7,4,5,6,2,0.465,0.4990828
1084352,4,8,5,4,6,9,5,3,4,7,7,5,0,5,9,1,1,6,8,8,0.525,0.5484299
657291,4,6,6,6,7,6,3,5,6,6,8,6,3,3,6,3,4,2,3,4,0.5,0.4886505
1062193,5,6,1,7,3,3,5,5,7,5,8,4,3,5,3,3,6,2,3,6,0.495,0.46582913
931108,5,5,3,6,6,3,3,2,3,5,5,4,6,8,4,4,5,7,1,6,0.485,0.4708673
18426,5,4,6,6,3,6,7,6,5,6,3,6,5,4,3,10,5,2,3,5,0.54,0.523572
906813,4,6,8,3,4,2,1,5,6,5,3,5,7,4,3,6,5,6,1,9,0.48,0.4791509
733226,3,6,5,6,4,3,4,6,6,3,5,5,6,9,6,3,8,8,4,5,0.585,0.5507654
369277,4,5,6,4,8,3,7,9,3,4,1,6,9,7,7,3,3,3,5,3,0.54,0.51390785
158729,4,4,4,5,9,4,6,6,4,3,7,6,6,5,8,8,6,6,4,2,0.54,0.5485034
501696,5,7,0,5,3,10,5,9,4,4,5,6,8,2,5,4,5,6,2,4,0.495,0.52214396
1057638,5,5,6,4,7,7,4,6,2,4,4,5,3,12,6,5,9,4,5,4,0.545,0.55035746
526681,4,4,4,7,3,7,8,2,9,5,3,6,5,3,6,3,8,5,4,2,0.475,0.49576563
155174,2,3,5,3,5,4,0,5,4,5,7,5,7,8,6,6,3,6,4,7,0.47,0.48673743
1106917,4,5,5,4,7,6,6,4,5,8,4,11,6,5,4,6,8,5,2,10,0.61,0.58919567
694447,5,4,8,4,7,9,3,4,8,5,4,6,5,4,6,6,2,5,3,2,0.53,0.52091205
361459,7,4,6,5,6,3,7,2,3,7,4,8,4,3,2,5,6,5,3,3,0.46,0.47008198
665249,5,4,5,8,8,6,1,5,2,7,3,4,5,8,6,6,6,6,5,4,0.535,0.54119134
715122,9,7,3,7,2,4,2,4,4,9,4,4,5,5,6,4,3,4,6,5,0.5,0.49238008
355891,7,6,3,4,6,4,4,4,10,6,4,8,6,5,4,4,4,6,5,4,0.525,0.53748906
951037,4,6,5,6,9,6,4,5,7,4,5,4,2,3,5,5,2,4,8,5,0.495,0.5035311
396580,5,4,2,5,6,11,4,6,5,6,1,2,3,3,3,2,5,7,5,6,0.455,0.4518135
335899,3,3,4,3,5,1,4,4,4,4,3,7,2,4,7,5,3,8,5,3,0.41,0.39642367
185499,5,8,3,3,6,4,8,4,3,8,2,5,5,4,6,4,6,4,5,5,0.53,0.4880216
144393,3,3,4,5,6,4,3,7,7,6,6,6,2,4,9,2,7,5,9,3,0.54,0.51616484
541617,6,2,4,5,0,5,6,3,6,5,3,1,1,3,6,4,6,4,7,4,0.395,0.3985298
168919,9,7,5,4,3,2,4,2,4,6,4,6,6,3,4,5,4,5,8,5,0.465,0.47912234
833237,9,5,8,11,3,4,2,6,6,3,6,3,0,8,2,3,3,6,3,9,0.555,0.50113475
205665,2,1,4,3,5,3,7,9,4,5,4,7,5,6,5,4,2,6,5,5,0.505,0.47225404
206060,5,9,4,4,3,5,4,7,5,4,6,5,6,5,6,4,6,8,2,4,0.55,0.5324061
276073,6,5,9,4,5,4,7,2,4,2,4,4,4,7,9,1,5,4,5,3,0.47,0.47891945
154528,7,9,5,5,4,3,5,5,4,4,5,5,5,9,6,6,7,3,4,6,0.57,0.55005527
27451,4,4,2,9,4,6,5,7,6,5,7,5,2,6,3,4,8,5,0,2,0.515,0.47541967
1081788,4,5,6,6,5,4,5,7,6,6,8,3,6,7,8,3,5,3,3,4,0.52,0.5361825
813700,1,4,7,3,3,5,7,3,7,5,6,3,2,3,1,6,2,5,5,6,0.42,0.43171445
626360,3,6,5,4,3,4,3,7,5,2,4,4,7,6,4,4,3,4,10,7,0.465,0.47979486
895698,3,5,8,5,5,5,6,6,3,6,4,8,3,5,2,3,5,4,3,5,0.49,0.47000375
991058,9,8,9,5,6,2,7,7,10,4,4,8,8,6,9,5,2,9,6,2,0.64,0.63581413
542864,4,4,7,5,6,5,4,2,7,4,5,10,3,7,2,8,4,4,7,7,0.53,0.5447151
289618,6,9,7,9,7,5,5,5,6,5,6,7,6,5,5,6,5,8,5,4,0.605,0.62582767
926343,2,4,7,4,7,9,6,11,4,5,4,7,5,5,3,3,3,2,2,4,0.49,0.4957541
213745,3,9,4,6,5,4,6,6,3,4,5,8,6,1,3,6,5,4,4,5,0.465,0.48396435
61080,5,8,7,6,1,8,5,5,10,5,6,4,5,4,5,8,0,3,5,5,0.525,0.54331934
165585,6,5,4,7,6,7,5,2,6,6,5,2,5,2,8,8,5,3,7,7,0.555,0.542589
540807,6,4,2,4,8,5,9,6,5,4,4,4,4,8,8,5,6,5,3,5,0.545,0.53993076
800977,7,5,5,3,7,1,5,5,2,5,5,2,5,4,4,3,3,5,10,6,0.505,0.47505462
650034,6,5,5,4,4,2,6,3,4,2,5,6,4,3,8,8,7,7,3,5,0.5,0.48791716
479370,3,5,4,4,4,5,7,5,8,4,7,5,4,9,5,6,5,3,3,4,0.495,0.51516014
371559,6,8,4,2,5,3,3,6,7,6,4,5,3,6,4,5,3,6,5,5,0.49,0.48540038
310704,2,5,5,6,6,5,6,7,6,4,8,3,7,4,4,6,5,4,3,5,0.525,0.52409375
745755,4,4,5,5,5,6,8,4,0,4,1,6,2,6,7,1,9,6,6,2,0.455,0.4763956
947850,2,5,3,5,3,5,3,1,4,6,5,3,6,2,8,7,7,7,4,4,0.405,0.464045
1019606,5,4,5,8,8,8,8,5,10,0,3,8,3,7,6,4,6,4,8,10,0.625,0.6226431
338998,6,6,6,6,8,9,5,10,6,4,4,8,7,7,6,2,7,6,9,8,0.66,0.6488998
207429,3,8,6,6,4,5,2,4,4,2,7,5,5,3,6,6,6,8,6,6,0.55,0.52696234
315473,3,3,6,1,7,6,4,8,8,7,5,4,5,5,6,3,4,5,6,3,0.495,0.5080157
337748,5,5,3,2,5,2,8,5,4,8,3,4,6,3,4,6,4,5,4,5,0.485,0.46550667
1024656,5,5,9,5,4,11,5,7,3,7,3,6,8,3,5,3,3,4,4,4,0.525,0.52424765
799518,7,4,5,4,4,4,6,6,5,8,6,7,3,4,6,2,3,4,7,4,0.54,0.50231344
83343,3,4,7,3,3,6,7,9,5,2,5,3,5,2,3,10,5,4,5,3,0.515,0.47379714
317105,6,1,3,7,5,3,5,7,2,4,6,5,5,4,2,5,4,7,8,7,0.48,0.48115343
326570,4,5,2,2,6,6,3,4,3,7,6,2,3,1,6,0,8,3,4,3,0.39,0.40037125
375413,1,4,5,8,5,4,4,3,3,6,7,2,7,2,4,7,7,4,4,7,0.46,0.47812474
280642,5,6,7,7,4,9,9,3,7,5,7,1,5,4,3,6,5,5,3,9,0.58,0.57270205
768749,1,4,4,5,6,4,5,2,1,7,5,3,5,9,4,8,8,4,6,4,0.515,0.47352988
54009,9,5,7,5,5,5,4,8,3,3,6,6,5,5,4,5,3,6,5,3,0.51,0.52217424
1036970,5,4,3,5,4,3,3,5,6,4,8,6,6,4,6,3,3,3,5,4,0.405,0.44970998
26367,8,3,6,3,2,6,6,3,10,8,3,2,6,4,3,8,5,7,6,4,0.52,0.5199404
928591,3,4,6,6,7,6,4,5,8,8,4,5,3,4,2,1,5,6,7,3,0.485,0.4898217
646903,3,5,8,4,4,1,2,8,6,1,11,8,3,4,4,7,5,4,7,9,0.535,0.544561
716684,6,8,4,4,6,5,5,4,7,4,4,7,5,4,4,6,4,4,8,2,0.505,0.5176611
533557,3,8,5,5,8,4,5,8,3,1,5,5,7,7,3,4,5,4,8,5,0.525,0.5224944
672146,4,3,5,5,4,4,6,4,2,6,10,4,6,6,6,3,7,2,3,9,0.515,0.5051277
197778,4,4,6,8,5,5,7,4,6,5,9,9,1,3,3,4,3,7,8,3,0.52,0.5257573
838718,6,7,9,2,4,2,6,6,4,5,2,4,1,8,5,2,6,6,4,5,0.45,0.47168523
759087,5,5,5,5,5,6,4,4,3,5,5,6,4,5,2,7,9,4,4,6,0.54,0.5101812
1051241,5,2,8,7,3,8,6,9,6,6,3,5,5,1,3,3,6,5,7,3,0.54,0.5359384
678920,6,9,5,6,4,6,4,0,9,4,2,4,2,3,9,10,4,1,1,5,0.47,0.48767978
364531,5,4,7,9,3,1,3,3,5,5,7,4,5,4,10,6,7,3,3,5,0.5,0.5173819
176391,3,2,3,5,5,5,4,6,3,3,6,6,9,1,4,2,5,7,4,9,0.485,0.46030694
83824,9,2,8,2,3,5,8,8,3,4,3,7,8,3,6,8,2,6,2,4,0.54,0.5179201
338207,5,4,3,10,3,6,8,7,5,6,5,8,4,3,4,5,5,5,5,6,0.56,0.5526044
396792,3,2,5,0,5,5,7,8,3,3,5,7,7,1,4,5,12,6,4,8,0.505,0.49945825
596633,3,1,5,6,4,6,8,8,5,6,4,5,2,5,4,4,8,8,7,6,0.545,0.540575
326843,8,6,7,4,3,5,5,6,6,3,8,6,6,7,4,5,8,4,3,5,0.55,0.55814147
258505,4,4,8,4,9,2,7,4,7,4,3,7,4,3,3,4,4,8,5,3,0.465,0.5088616
339248,6,6,8,3,4,5,4,1,4,8,7,5,4,3,5,3,5,8,4,5,0.485,0.49166086
363259,2,5,4,4,7,5,5,6,4,3,4,6,4,5,5,4,4,7,4,10,0.49,0.48793796
833642,2,8,7,9,7,2,6,1,8,5,1,2,4,7,3,3,10,2,9,3,0.495,0.52786577
711072,5,1,2,3,7,3,4,2,3,2,8,1,7,3,6,4,5,4,5,4,0.415,0.3962941
521372,1,8,7,4,4,3,5,5,5,1,4,6,3,5,0,2,7,1,3,10,0.41,0.4275666
441751,4,6,5,6,2,6,7,3,6,2,4,3,7,5,2,8,2,7,7,1,0.48,0.4714194
28977,0,4,5,5,1,6,4,11,6,8,4,2,10,4,4,3,5,7,8,2,0.495,0.50557756
356041,5,7,5,1,5,8,2,5,6,8,7,6,3,9,6,3,7,1,2,11,0.545,0.5658313
806981,1,2,4,7,4,10,3,11,11,10,4,5,1,2,5,5,4,9,5,5,0.55,0.529154
226929,5,8,3,6,4,2,2,4,6,1,4,2,3,2,6,4,7,7,7,4,0.44,0.44820684
897085,4,8,8,4,4,7,6,5,3,6,6,4,7,6,10,4,3,4,4,5,0.55,0.5506333
624863,8,8,5,6,6,4,5,6,5,3,7,6,3,5,5,7,3,1,5,6,0.535,0.53664786
617836,2,5,4,5,5,4,3,3,3,8,4,6,6,11,7,3,3,8,6,2,0.475,0.49469906
308493,4,5,4,3,4,8,6,6,4,4,2,5,3,4,6,4,4,7,5,5,0.46,0.47694644
786690,9,6,3,3,7,3,7,7,3,2,6,5,5,4,5,5,5,7,6,8,0.545,0.5395798
497316,6,1,4,6,8,1,8,6,4,5,7,3,4,5,4,5,4,3,6,6,0.52,0.48853368
938450,4,6,4,4,7,3,5,3,6,4,4,4,8,3,3,2,3,7,7,6,0.49,0.47555506
525121,4,7,7,4,2,2,4,8,5,5,5,5,4,2,5,4,5,5,1,8,0.515,0.47056866
1041948,5,5,6,4,6,4,4,4,6,7,4,8,6,7,4,3,2,6,5,3,0.505,0.49946576
246317,2,4,8,1,4,10,5,2,4,5,6,5,8,3,5,11,4,2,3,4,0.465,0.47367615
13304,3,6,5,4,4,2,5,9,2,4,4,6,5,9,8,10,8,4,5,8,0.56,0.5689428
826432,6,4,7,5,7,5,2,6,7,3,2,4,3,8,3,6,5,4,9,3,0.495,0.5042712
676518,2,2,7,2,4,3,3,4,8,6,3,7,5,6,7,4,6,3,7,3,0.445,0.47710374
446694,5,5,9,7,5,5,3,6,7,12,7,3,4,5,4,3,3,3,6,3,0.535,0.53394127
654965,4,2,4,4,5,7,5,4,4,3,5,2,7,6,6,3,2,5,5,7,0.425,0.45224172
235012,1,5,7,3,5,7,4,6,3,6,4,4,8,6,7,5,4,2,3,2,0.455,0.4772139
4261,9,4,5,8,7,2,5,6,2,3,4,7,6,5,4,5,3,6,5,9,0.53,0.53908193
218509,9,6,8,5,3,4,4,3,3,2,3,5,7,9,4,4,1,5,7,3,0.47,0.47689763
505488,5,4,5,4,6,4,6,3,5,6,4,4,8,3,2,4,6,5,2,5,0.47,0.4713395
158404,2,7,2,6,8,5,4,4,5,5,7,3,5,6,3,5,2,4,5,3,0.505,0.46775645
139771,10,4,3,3,3,5,6,4,9,3,1,3,3,1,3,5,7,6,5,8,0.44,0.47842062
716,9,3,5,5,4,2,2,5,4,2,4,3,4,6,7,4,3,6,4,1,0.41,0.41295946
67739,9,4,6,4,5,5,5,7,6,9,4,5,6,7,7,5,5,5,2,3,0.57,0.56647336
946072,4,6,6,7,6,4,3,7,4,5,10,3,2,3,9,3,2,3,7,3,0.475,0.49225992
91411,5,2,2,3,6,5,1,5,1,2,3,4,7,5,3,4,4,4,3,3,0.415,0.38967606
55379,4,4,6,5,9,5,4,6,8,3,1,7,2,1,2,3,3,5,4,5,0.43,0.43927255
257729,5,5,3,7,6,3,8,4,4,2,8,5,6,4,6,4,4,0,4,3,0.505,0.47558114
513808,2,1,5,6,3,5,3,2,6,2,3,7,5,8,3,2,5,5,6,5,0.42,0.4245339
785744,7,8,3,4,7,6,7,1,2,3,8,5,2,1,4,3,5,5,5,6,0.485,0.47730666
655083,5,2,6,4,4,6,7,2,7,3,5,2,6,7,8,5,2,3,6,7,0.485,0.48974133
1079454,7,5,7,3,6,2,3,5,5,6,7,7,5,3,9,5,4,3,5,4,0.54,0.5225421
1045149,4,10,3,7,4,9,3,3,3,1,3,10,4,4,3,7,1,9,5,5,0.485,0.49596184
246807,1,7,5,7,5,4,3,2,6,7,6,1,4,5,7,3,6,8,5,3,0.47,0.4814812
1033738,5,3,3,11,4,6,6,6,1,3,4,5,2,5,4,12,5,3,5,1,0.46,0.46819964
849791,4,5,7,2,3,4,0,5,6,4,7,8,5,7,3,2,8,4,4,4,0.505,0.4748418
926242,2,3,4,3,3,7,5,6,6,8,7,6,6,2,8,4,6,5,6,4,0.505,0.52265567
323700,1,6,3,1,3,6,4,9,4,4,2,2,7,3,5,2,5,2,4,4,0.38,0.3980565
62842,3,8,5,4,4,4,9,3,6,7,4,6,6,6,5,3,5,6,4,3,0.505,0.5122612
722029,5,6,4,1,8,7,9,3,6,4,3,5,3,6,7,6,3,2,5,2,0.47,0.47972953
877850,4,5,4,5,3,2,2,4,9,3,8,5,4,10,4,5,4,6,4,7,0.475,0.4956556
185319,6,2,4,2,6,5,2,7,5,8,5,5,2,7,6,3,4,4,7,7,0.5,0.49287626
816959,3,7,7,4,4,7,8,5,5,3,4,4,3,4,5,4,6,7,5,4,0.495,0.51515293
116571,13,1,6,3,3,4,7,6,3,4,3,5,2,4,10,2,7,6,4,3,0.465,0.47668296
314324,9,2,9,4,2,4,7,1,5,4,7,6,5,6,5,3,3,7,1,5,0.5,0.4816728
996724,8,6,1,8,1,3,0,8,6,7,4,2,6,5,3,4,3,6,5,3,0.45,0.46605694
79611,3,5,10,5,9,8,6,7,4,3,0,9,8,5,2,3,6,5,4,3,0.53,0.5383691
631423,6,8,4,5,3,4,5,5,9,4,3,5,5,2,5,6,3,3,6,3,0.515,0.4715435
63227,4,4,5,5,4,4,7,7,7,8,6,1,2,3,9,2,1,6,5,2,0.47,0.4594321
200934,8,4,4,2,5,6,3,2,5,4,5,6,9,3,3,8,5,4,7,5,0.485,0.48771858
774468,4,7,5,9,6,9,3,4,4,4,6,6,6,4,1,8,3,2,4,2,0.475,0.48412403
507981,6,9,5,7,4,6,3,4,3,4,4,4,2,10,5,5,7,3,7,7,0.545,0.53853023
775283,6,2,4,3,7,3,1,5,4,3,6,4,9,6,4,4,9,3,3,4,0.45,0.46385193
196654,9,4,2,4,0,8,4,9,4,3,7,5,4,4,7,6,9,5,4,3,0.505,0.5300308
